Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-19 00:00:00-04:00,23.530000686645508,23.58099937438965,23.290000915527344,23.420000076293945,4400,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,23.51099967956543,23.579999923706055,23.399999618530273,23.575000762939453,3500,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,23.700000762939453,23.700000762939453,23.34000015258789,23.459999084472656,3900,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,23.700000762939453,23.785999298095703,23.049999237060547,23.389999389648438,10500,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,23.530000686645508,23.75,23.280000686645508,23.650999069213867,5200,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,23.65999984741211,23.719999313354492,23.530000686645508,23.719999313354492,2200,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,23.75,23.81999969482422,23.625,23.799999237060547,3100,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,23.639999389648438,23.790000915527344,23.639999389648438,23.780000686645508,1700,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,23.739999771118164,23.780000686645508,23.739999771118164,23.75,1600,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,23.75,23.770999908447266,23.75,23.760000228881836,1000,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,23.760000228881836,23.760000228881836,23.469999313354492,23.600000381469727,3100,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,23.68000030517578,23.81999969482422,23.68000030517578,23.77400016784668,3500,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,23.809999465942383,23.809999465942383,23.729999542236328,23.75,5600,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,23.770000457763672,23.81999969482422,23.68000030517578,23.75,3200,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,23.780000686645508,23.81999969482422,23.780000686645508,23.81999969482422,2100,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,23.829999923706055,24.030000686645508,23.770000457763672,23.940000534057617,2900,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,24.0,24.079999923706055,23.780000686645508,23.90999984741211,4100,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,23.90999984741211,24.06999969482422,23.660999298095703,23.75,6200,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,23.770000457763672,23.979999542236328,23.701000213623047,23.979999542236328,5000,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,23.780000686645508,23.899999618530273,23.760000228881836,23.829999923706055,5200,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,23.961000442504883,23.969999313354492,23.670000076293945,23.809999465942383,12500,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,23.790000915527344,23.91200065612793,23.65999984741211,23.65999984741211,3000,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,23.709999084472656,23.8799991607666,23.709999084472656,23.709999084472656,2200,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,23.739999771118164,23.739999771118164,23.600000381469727,23.600000381469727,1100,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,23.600000381469727,23.850000381469727,23.600000381469727,23.850000381469727,600,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,23.638999938964844,23.757999420166016,23.6299991607666,23.700000762939453,1400,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,23.660999298095703,23.700000762939453,23.660999298095703,23.700000762939453,1000,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,23.66200065612793,23.770000457763672,23.600000381469727,23.600000381469727,3100,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,23.610000610351562,23.6200008392334,23.489999771118164,23.5,1600,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,23.649999618530273,23.799999237060547,23.520000457763672,23.690000534057617,5100,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,23.690000534057617,23.709999084472656,23.559999465942383,23.600000381469727,6400,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,23.56999969482422,23.600000381469727,23.540000915527344,23.600000381469727,1600,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,23.600000381469727,23.600000381469727,23.520000457763672,23.54800033569336,2800,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,23.614999771118164,23.68000030517578,23.549999237060547,23.68000030517578,1700,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,23.5,23.6299991607666,23.440000534057617,23.610000610351562,8300,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,23.667999267578125,23.709999084472656,23.639999389648438,23.68000030517578,4300,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,23.68000030517578,23.799999237060547,23.68000030517578,23.799999237060547,700,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,23.736000061035156,23.736000061035156,23.736000061035156,23.736000061035156,200,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,23.780000686645508,23.780000686645508,23.56999969482422,23.719999313354492,2800,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,23.75,23.889999389648438,23.677000045776367,23.677000045776367,3800,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,23.889999389648438,23.889999389648438,23.719999313354492,23.719999313354492,800,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,23.75,23.829999923706055,23.75,23.761999130249023,800,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,23.920000076293945,23.920000076293945,23.700000762939453,23.700000762939453,1700,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,23.780000686645508,23.969999313354492,23.780000686645508,23.969999313354492,200,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,23.700000762939453,23.959999084472656,23.700000762939453,23.790000915527344,4600,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,23.719999313354492,23.920000076293945,23.719999313354492,23.860000610351562,2900,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,23.8700008392334,23.8700008392334,23.81999969482422,23.81999969482422,400,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,23.799999237060547,24.0,23.799999237060547,23.959999084472656,1200,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,23.937000274658203,24.100000381469727,23.937000274658203,24.100000381469727,3000,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,24.1200008392334,24.1200008392334,24.10099983215332,24.110000610351562,900,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,24.09000015258789,24.09000015258789,24.0,24.013999938964844,1100,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,24.0,24.09000015258789,23.950000762939453,24.020000457763672,2000,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,23.959999084472656,24.1200008392334,23.959999084472656,24.100000381469727,6700,0.0,0.0,0.0
2023-08-07 00:00:00-04:00,24.200000762939453,24.399999618530273,24.100000381469727,24.110000610351562,5700,0.0,0.0,0.0
2023-08-08 00:00:00-04:00,24.200000762939453,24.399999618530273,24.200000762939453,24.270000457763672,1900,0.0,0.0,0.0
2023-08-09 00:00:00-04:00,24.209999084472656,24.399999618530273,24.209999084472656,24.25,3100,0.0,0.0,0.0
2023-08-10 00:00:00-04:00,24.190000534057617,24.399999618530273,24.190000534057617,24.350000381469727,6600,0.0,0.0,0.0
2023-08-11 00:00:00-04:00,24.190000534057617,24.270000457763672,24.190000534057617,24.229999542236328,1800,0.0,0.0,0.0
2023-08-14 00:00:00-04:00,24.270000457763672,24.360000610351562,24.100000381469727,24.190000534057617,3300,0.0,0.0,0.0
2023-08-15 00:00:00-04:00,24.190000534057617,24.25,24.049999237060547,24.25,2800,0.0,0.0,0.0
2023-08-16 00:00:00-04:00,24.389999389648438,24.399999618530273,24.350000381469727,24.350000381469727,2400,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,24.350000381469727,24.360000610351562,24.25,24.360000610351562,4500,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,24.34000015258789,24.347999572753906,24.229999542236328,24.239999771118164,2500,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,24.1200008392334,24.1200008392334,24.1200008392334,24.1200008392334,400,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,24.170000076293945,24.170000076293945,24.170000076293945,24.170000076293945,400,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,24.200000762939453,24.26099967956543,24.200000762939453,24.2450008392334,1100,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,24.29599952697754,24.329999923706055,24.200000762939453,24.200000762939453,1800,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,24.288000106811523,24.374000549316406,24.288000106811523,24.374000549316406,800,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,24.200000762939453,24.36400032043457,24.200000762939453,24.36400032043457,7000,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,24.299999237060547,24.399999618530273,24.299999237060547,24.398000717163086,2300,0.0,0.0,0.0
2023-08-30 00:00:00-04:00,24.417999267578125,24.43000030517578,24.399999618530273,24.43000030517578,600,0.0,0.0,0.0
2023-08-31 00:00:00-04:00,24.45599937438965,24.45599937438965,24.399999618530273,24.399999618530273,1200,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,24.489999771118164,24.540000915527344,24.489999771118164,24.540000915527344,900,0.0,0.0,0.0
2023-09-05 00:00:00-04:00,24.540000915527344,24.829999923706055,24.3700008392334,24.56999969482422,5800,0.0,0.0,0.0
2023-09-06 00:00:00-04:00,24.489999771118164,24.700000762939453,24.40999984741211,24.43000030517578,3200,0.0,0.0,0.0
2023-09-07 00:00:00-04:00,24.510000228881836,24.6200008392334,24.299999237060547,24.440000534057617,5900,0.0,0.0,0.0
2023-09-08 00:00:00-04:00,24.299999237060547,24.489999771118164,24.299999237060547,24.408000946044922,2100,0.0,0.0,0.0
2023-09-11 00:00:00-04:00,24.440000534057617,24.600000381469727,24.440000534057617,24.600000381469727,2100,0.0,0.0,0.0
2023-09-12 00:00:00-04:00,24.600000381469727,24.600000381469727,24.389999389648438,24.479999542236328,3000,0.0,0.0,0.0
2023-09-13 00:00:00-04:00,24.399999618530273,24.440000534057617,24.399999618530273,24.440000534057617,1500,0.0,0.0,0.0
2023-09-14 00:00:00-04:00,24.100000381469727,24.290000915527344,24.051000595092773,24.290000915527344,2200,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,24.360000610351562,24.360000610351562,24.360000610351562,24.360000610351562,600,0.0,0.0,0.0
2023-09-18 00:00:00-04:00,24.239999771118164,24.44499969482422,24.239999771118164,24.399999618530273,2600,0.0,0.0,0.0
2023-09-19 00:00:00-04:00,24.450000762939453,24.450000762939453,24.3700008392334,24.41900062561035,4200,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,24.25,24.25,24.25,24.25,200,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,24.26799964904785,24.363000869750977,24.200000762939453,24.363000869750977,3200,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,24.329999923706055,24.389999389648438,24.200000762939453,24.389999389648438,3500,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,24.06999969482422,24.100000381469727,23.989999771118164,24.09000015258789,2400,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,24.09000015258789,24.09000015258789,24.09000015258789,24.09000015258789,0,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,24.299999237060547,24.350000381469727,24.25,24.25,900,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,24.121000289916992,24.25,24.121000289916992,24.25,1300,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,24.139999389648438,24.270000457763672,24.079999923706055,24.25,10100,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,24.25,24.25,23.979999542236328,24.059999465942383,6800,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,24.18000030517578,24.229999542236328,23.940000534057617,24.040000915527344,8300,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,24.0,24.200000762939453,23.899999618530273,24.149999618530273,7500,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,24.010000228881836,24.06999969482422,23.68000030517578,23.8700008392334,14200,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,23.860000610351562,24.25,23.780000686645508,23.790000915527344,15900,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,23.93000030517578,24.200000762939453,23.850000381469727,23.899999618530273,22400,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,23.989999771118164,24.110000610351562,23.90999984741211,24.100000381469727,7100,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,24.100000381469727,24.100000381469727,23.920000076293945,23.920000076293945,6900,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,24.059999465942383,24.219999313354492,23.799999237060547,24.0,2500,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,24.020000457763672,24.040000915527344,24.0,24.0,1000,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,24.149999618530273,24.191999435424805,24.023000717163086,24.1299991607666,1500,0.0,0.0,0.0
2023-10-17 00:00:00-04:00,24.149999618530273,24.15399932861328,24.149999618530273,24.15399932861328,1300,0.0,0.0,0.0
2023-10-18 00:00:00-04:00,24.045000076293945,24.045000076293945,24.045000076293945,24.045000076293945,900,0.0,0.0,0.0
2023-10-19 00:00:00-04:00,24.079999923706055,24.160999298095703,24.0,24.160999298095703,3500,0.0,0.0,0.0
2023-10-20 00:00:00-04:00,24.010000228881836,24.222000122070312,23.860000610351562,23.950000762939453,900,0.0,0.0,0.0
2023-10-23 00:00:00-04:00,23.860000610351562,24.079999923706055,23.860000610351562,24.079999923706055,1100,0.0,0.0,0.0
2023-10-24 00:00:00-04:00,24.0,24.0,23.989999771118164,24.0,1500,0.0,0.0,0.0
2023-10-25 00:00:00-04:00,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,500,0.0,0.0,0.0
2023-10-26 00:00:00-04:00,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,0,0.0,0.0,0.0
2023-10-27 00:00:00-04:00,24.25,24.25,23.860000610351562,23.860000610351562,2300,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,23.8799991607666,23.950000762939453,23.860000610351562,23.860000610351562,800,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,23.860000610351562,23.860000610351562,23.860000610351562,23.860000610351562,0,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,23.860000610351562,23.860000610351562,23.860000610351562,23.860000610351562,0,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,24.0,24.0,23.8700008392334,24.0,1500,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,23.940000534057617,24.0,23.93000030517578,24.0,3500,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,24.1200008392334,24.18000030517578,24.05299949645996,24.05299949645996,2500,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,23.922000885009766,24.12700080871582,23.922000885009766,24.020000457763672,1000,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,24.059999465942383,24.059999465942383,24.059999465942383,24.059999465942383,200,0.0,0.0,0.0
2023-11-09 00:00:00-05:00,24.059999465942383,24.059999465942383,24.059999465942383,24.059999465942383,0,0.0,0.0,0.0
2023-11-10 00:00:00-05:00,24.059999465942383,24.059999465942383,24.059999465942383,24.059999465942383,0,0.0,0.0,0.0
2023-11-13 00:00:00-05:00,24.16200065612793,24.16200065612793,24.16200065612793,24.16200065612793,400,0.0,0.0,0.0
2023-11-14 00:00:00-05:00,24.110000610351562,24.225000381469727,24.079999923706055,24.200000762939453,9000,0.0,0.0,0.0
2023-11-15 00:00:00-05:00,24.200000762939453,24.31999969482422,24.200000762939453,24.299999237060547,2000,0.0,0.0,0.0
2023-11-16 00:00:00-05:00,24.22800064086914,24.309999465942383,23.920000076293945,24.260000228881836,5500,0.0,0.0,0.0
2023-11-17 00:00:00-05:00,24.25,24.270000457763672,24.149999618530273,24.200000762939453,1400,0.0,0.0,0.0
2023-11-20 00:00:00-05:00,24.09000015258789,24.280000686645508,24.09000015258789,24.229999542236328,4600,0.0,0.0,0.0
2023-11-21 00:00:00-05:00,24.229999542236328,24.280000686645508,24.059999465942383,24.280000686645508,1200,0.0,0.0,0.0
2023-11-22 00:00:00-05:00,24.260000228881836,24.3700008392334,24.229999542236328,24.239999771118164,1900,0.0,0.0,0.0
2023-11-24 00:00:00-05:00,24.260000228881836,24.260000228881836,24.260000228881836,24.260000228881836,2100,0.0,0.0,0.0
2023-11-27 00:00:00-05:00,24.600000381469727,24.75,24.219999313354492,24.329999923706055,4500,0.0,0.0,0.0
2023-11-28 00:00:00-05:00,24.350000381469727,24.549999237060547,24.31999969482422,24.31999969482422,2600,0.0,0.0,0.0
2023-11-29 00:00:00-05:00,24.270000457763672,24.350000381469727,24.200000762939453,24.329999923706055,4200,0.0,0.0,0.0
2023-11-30 00:00:00-05:00,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,300,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,24.219999313354492,24.399999618530273,24.219999313354492,24.399999618530273,2500,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,24.3799991607666,24.3799991607666,24.25,24.3700008392334,700,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,24.3700008392334,24.3700008392334,24.3700008392334,24.3700008392334,0,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,24.3700008392334,24.5,24.3700008392334,24.5,1400,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,24.5,24.5,24.5,24.5,0,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,24.375,24.600000381469727,24.375,24.399999618530273,1800,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,24.406999588012695,24.600000381469727,24.399999618530273,24.399999618530273,4800,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,24.600000381469727,24.600000381469727,24.389999389648438,24.549999237060547,2100,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,24.399999618530273,24.40999984741211,24.25,24.40999984741211,1200,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,24.389999389648438,24.55500030517578,24.290000915527344,24.55500030517578,2100,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,24.25,24.43199920654297,24.06999969482422,24.299999237060547,2100,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,24.27199935913086,24.475000381469727,24.27199935913086,24.440000534057617,2600,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,24.389999389648438,24.5,24.3700008392334,24.5,2400,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,24.375,24.399999618530273,24.290000915527344,24.34000015258789,4700,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,24.5,24.5,24.100000381469727,24.44300079345703,5400,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,24.5,24.5,24.25,24.34000015258789,5100,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,24.399999618530273,24.399999618530273,24.34000015258789,24.34000015258789,900,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,24.450000762939453,24.450000762939453,24.40999984741211,24.40999984741211,200,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,100,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,24.399999618530273,24.437000274658203,24.350000381469727,24.350000381469727,2700,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,24.420000076293945,24.450000762939453,24.420000076293945,24.450000762939453,2900,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,24.479999542236328,24.489999771118164,24.3700008392334,24.43000030517578,4800,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,24.440000534057617,24.440000534057617,24.420000076293945,24.420000076293945,1000,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,24.489999771118164,24.559999465942383,24.461999893188477,24.559999465942383,3500,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,24.579999923706055,24.700000762939453,24.540000915527344,24.700000762939453,2100,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,24.700000762939453,24.700000762939453,24.600000381469727,24.600000381469727,3800,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,24.593000411987305,24.600000381469727,24.540000915527344,24.56999969482422,4300,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,24.56999969482422,24.6299991607666,24.514999389648438,24.6299991607666,2400,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,24.6200008392334,24.6200008392334,24.6200008392334,24.6200008392334,500,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,24.600000381469727,24.687000274658203,24.549999237060547,24.68000030517578,3500,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,24.614999771118164,24.614999771118164,24.440000534057617,24.533000946044922,5900,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,24.482999801635742,24.68000030517578,24.25,24.5,8800,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,24.450000762939453,24.639999389648438,24.450000762939453,24.530000686645508,5100,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,24.440000534057617,24.739999771118164,24.40999984741211,24.670000076293945,5100,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,24.527999877929688,24.80500030517578,24.527999877929688,24.617000579833984,3500,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,24.610000610351562,24.610000610351562,24.5,24.5,2600,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,24.649999618530273,24.649999618530273,24.549999237060547,24.549999237060547,1400,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,24.670000076293945,24.709999084472656,24.59000015258789,24.6200008392334,3300,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,24.6200008392334,24.6200008392334,24.559999465942383,24.559999465942383,1000,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,200,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,24.566999435424805,24.566999435424805,24.549999237060547,24.549999237060547,1300,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,24.6200008392334,24.68000030517578,24.530000686645508,24.530000686645508,2000,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,24.670000076293945,24.670000076293945,24.420000076293945,24.531999588012695,3900,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,24.43000030517578,24.496000289916992,24.420000076293945,24.466999053955078,2200,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,24.440000534057617,24.458999633789062,24.440000534057617,24.458999633789062,300,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,24.450000762939453,24.559999465942383,24.270000457763672,24.389999389648438,11200,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,24.43000030517578,24.43000030517578,24.389999389648438,24.389999389648438,1200,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,24.549999237060547,24.649999618530273,24.5,24.649999618530273,3400,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,24.5939998626709,24.649999618530273,24.58799934387207,24.58799934387207,3800,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,24.5,24.68000030517578,24.45199966430664,24.558000564575195,2300,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,24.649999618530273,24.724000930786133,24.649999618530273,24.724000930786133,1000,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,24.649999618530273,24.940000534057617,24.59000015258789,24.649999618530273,7400,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,24.600000381469727,24.645999908447266,24.520000457763672,24.639999389648438,2400,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,24.639999389648438,24.639999389648438,24.639999389648438,24.639999389648438,0,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,24.729999542236328,24.729999542236328,24.690000534057617,24.690000534057617,500,0.0,0.0,0.0
2024-02-22 00:00:00-05:00,24.649999618530273,24.709999084472656,24.510000228881836,24.709999084472656,3600,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,24.600000381469727,24.65999984741211,24.547000885009766,24.547000885009766,2300,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,24.700000762939453,24.829999923706055,24.639999389648438,24.829999923706055,5000,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,24.75,24.75,24.700000762939453,24.725000381469727,1800,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,24.700000762939453,24.700000762939453,24.68000030517578,24.68000030517578,1000,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,24.68000030517578,24.68000030517578,24.68000030517578,24.68000030517578,0,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,24.740999221801758,24.75,24.740999221801758,24.75,1300,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,24.75,24.81999969482422,24.649999618530273,24.780000686645508,7300,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,24.700000762939453,24.708999633789062,24.700000762939453,24.708999633789062,2100,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,24.709999084472656,24.709999084472656,24.700000762939453,24.700000762939453,300,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,24.780000686645508,24.790000915527344,24.7549991607666,24.790000915527344,2700,0.0,0.0,0.0
2024-03-08 00:00:00-05:00,24.780000686645508,24.79400062561035,24.760000228881836,24.79400062561035,2900,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,24.780000686645508,24.799999237060547,24.780000686645508,24.799999237060547,1000,0.0,0.0,0.0
2024-03-12 00:00:00-04:00,24.770000457763672,24.799999237060547,24.739999771118164,24.799999237060547,3400,0.0,0.0,0.0
2024-03-13 00:00:00-04:00,24.81999969482422,24.81999969482422,24.709999084472656,24.799999237060547,4300,0.0,0.0,0.0
2024-03-14 00:00:00-04:00,24.549999237060547,24.589000701904297,24.549999237060547,24.57699966430664,2900,0.0,0.0,0.0
2024-03-15 00:00:00-04:00,24.589000701904297,24.93000030517578,24.56999969482422,24.777000427246094,11100,0.0,0.0,0.0
2024-03-18 00:00:00-04:00,24.700000762939453,24.763999938964844,24.600000381469727,24.709999084472656,4300,0.0,0.0,0.0
2024-03-19 00:00:00-04:00,24.65999984741211,24.899999618530273,24.65999984741211,24.899999618530273,6900,0.0,0.0,0.0
2024-03-20 00:00:00-04:00,24.8700008392334,24.90999984741211,24.760000228881836,24.760000228881836,3400,0.0,0.0,0.0
2024-03-21 00:00:00-04:00,24.670000076293945,24.770000457763672,24.670000076293945,24.719999313354492,1400,0.0,0.0,0.0
2024-03-22 00:00:00-04:00,24.760000228881836,24.788000106811523,24.600000381469727,24.788000106811523,3700,0.0,0.0,0.0
2024-03-25 00:00:00-04:00,24.711999893188477,24.733999252319336,24.65999984741211,24.700000762939453,1300,0.0,0.0,0.0
2024-03-26 00:00:00-04:00,24.690000534057617,24.690000534057617,24.65999984741211,24.690000534057617,1400,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,24.649999618530273,24.690000534057617,24.649999618530273,24.690000534057617,400,0.0,0.0,0.0
2024-03-28 00:00:00-04:00,24.719999313354492,24.799999237060547,24.719999313354492,24.75,5000,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,24.709999084472656,24.719999313354492,24.704999923706055,24.709999084472656,3500,0.0,0.0,0.0
2024-04-02 00:00:00-04:00,24.709999084472656,24.709999084472656,24.649999618530273,24.695999145507812,3100,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,24.700000762939453,24.709999084472656,24.649999618530273,24.649999618530273,6200,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,24.78499984741211,24.78499984741211,24.690000534057617,24.700000762939453,1900,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,24.75,24.84000015258789,24.75,24.84000015258789,800,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,24.850000381469727,24.857999801635742,24.700000762939453,24.700000762939453,3200,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,24.763999938964844,24.763999938964844,24.59000015258789,24.62700080871582,12500,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,24.649999618530273,24.649999618530273,24.649999618530273,24.649999618530273,900,0.0,0.0,0.0
